Iteration min current max
127200000000 71 86 86
127300000000 70 86 86
127400000000 71 99 99
127500000000 74 99 99
127600000000 74 98 99
127700000000 73 89 99
127800000000 72 99 99
127900000000 72 96 99
128000000000 71 85 99
128100000000 70 86 86
128200000000 71 92 99
128300000000 72 99 99
128400000000 74 99 99
128500000000 74 99 99
128600000000 74 98 99
128700000000 73 86 99
128800000000 73 99 99
128900000000 72 94 99
129000000000 72 91 99
129100000000 72 94 99
129200000000 72 89 99
129300000000 70 86 99
129400000000 71 89 99
129500000000 71 86 99
129600000000 70 86 86
129700000000 71 83 86
129800000000 69 88 89
129900000000 73 98 107
130000000000 74 88 107
130100000000 74 103 111
130200000000 74 102 111
130300000000 74 87 107
130400000000 73 88 89
130500000000 73 88 107
130600000000 73 89 92
130700000000 73 86 89
130800000000 73 89 95
130900000000 75 89 107
131000000000 72 89 92
131100000000 74 87 89
131200000000 74 89 89
131300000000 73 88 89
131400000000 73 88 89
131500000000 73 85 89
131600000000 74 86 89
131700000000 72 88 94
131800000000 74 86 104
131900000000 73 103 104
132000000000 75 98 104
132100000000 73 89 104
132200000000 73 86 89
132300000000 73 88 89
132400000000 73 86 91
132500000000 75 103 104
132600000000 76 101 104
132700000000 75 101 104
132800000000 72 87 104
132900000000 74 86 89
133000000000 73 104 111
133100000000 74 90 109
133200000000 75 86 111
133300000000 74 86 109
133400000000 74 87 111
133500000000 73 89 93
133600000000 73 87 92
133700000000 73 85 92
133800000000 73 85 89
133900000000 73 88 92
134000000000 74 92 92
134100000000 72 85 92
134200000000 74 86 89
134300000000 73 84 89
134400000000 73 89 89
134500000000 73 89 89
134600000000 74 89 89
134700000000 72 86 89
134800000000 73 88 91
134900000000 74 87 94
135000000000 74 89 104
135100000000 73 85 89
135200000000 73 104 104
135300000000 73 85 104
135400000000 73 88 89
135500000000 73 103 104
135600000000 74 101 104
135700000000 75 99 104
135800000000 75 104 104
135900000000 78 104 104
136000000000 74 86 104
136100000000 72 82 104
136200000000 73 89 89
136300000000 71 89 111
136400000000 72 86 107
136500000000 72 85 104
136600000000 73 91 104
136700000000 72 85 107
136800000000 73 87 111
136900000000 72 87 110
137000000000 72 89 92
137100000000 73 101 104
137200000000 71 89 104
137300000000 74 89 89
137400000000 73 89 106
137500000000 74 110 111
137600000000 74 104 111
137700000000 74 102 111
137800000000 74 86 106
137900000000 73 86 99
138000000000 73 87 107
138100000000 73 86 92
138200000000 73 84 89
138300000000 74 89 89
138400000000 73 101 107
138500000000 74 89 104
138600000000 72 88 92
138700000000 74 89 89
138800000000 73 86 89
138900000000 74 89 89
139000000000 73 89 89
139100000000 74 89 89
139200000000 74 88 89
139300000000 72 87 104
139400000000 74 86 104
139500000000 73 90 104
139600000000 74 85 104
139700000000 73 87 104
139800000000 73 88 89
139900000000 73 87 89
140000000000 73 103 104
140100000000 75 103 104
140200000000 74 86 104
140300000000 72 88 99
140400000000 73 103 109
140500000000 74 103 109
140600000000 74 88 111
140700000000 74 88 109
140800000000 73 89 109
140900000000 74 89 89
141000000000 73 89 92
141100000000 73 84 92
141200000000 74 87 89
141300000000 73 86 92
141400000000 74 85 92
141500000000 72 89 92
141600000000 74 86 89
141700000000 73 84 89
141800000000 73 87 89
141900000000 73 85 89
142000000000 74 85 89
142100000000 72 86 89
142200000000 73 88 99
142300000000 74 89 104
142400000000 74 87 104
142500000000 73 85 93
142600000000 73 86 104
142700000000 73 85 104
142800000000 73 88 89
142900000000 74 86 89
143000000000 73 90 104
143100000000 75 102 104
143200000000 77 101 104
143300000000 74 87 104
143400000000 72 89 104
143500000000 73 89 89
143600000000 70 83 95
143700000000 72 89 92
143800000000 74 88 89
143900000000 73 89 89
144000000000 72 87 94
144100000000 74 88 94
144200000000 73 86 104
144300000000 73 88 104
144400000000 73 88 89
144500000000 73 87 104
144600000000 74 85 104
144700000000 72 89 104
144800000000 73 85 95
144900000000 72 85 89
145000000000 73 89 89
145100000000 73 89 89
145200000000 72 89 104
145300000000 73 92 104
145400000000 72 89 103
145500000000 71 89 95
145600000000 72 88 91
145700000000 73 89 99
145800000000 72 87 99
145900000000 72 88 90
146000000000 72 86 99
146100000000 71 88 99
146200000000 72 86 93
146300000000 70 86 93
146400000000 74 110 111
146500000000 73 86 111
146600000000 73 88 92
146700000000 73 100 106
146800000000 74 86 106
146900000000 72 89 92
147000000000 74 89 89
147100000000 73 89 89
147200000000 74 85 89
147300000000 73 86 89
147400000000 73 89 89
147500000000 72 88 104
147600000000 73 104 104
147700000000 74 83 104
147800000000 74 103 104
147900000000 73 80 104
148000000000 73 88 104
148100000000 75 99 104
148200000000 76 92 104
148300000000 75 103 104
148400000000 74 104 104
148500000000 77 103 104
148600000000 78 103 104
148700000000 72 85 104
148800000000 73 109 111
148900000000 74 92 111
149000000000 73 87 107
149100000000 73 90 92
149200000000 73 86 92
149300000000 73 91 92
149400000000 74 91 92
149500000000 72 89 92
149600000000 74 86 89
149700000000 73 89 89
149800000000 73 89 89
149900000000 73 86 89
150000000000 72 83 93
150100000000 73 103 104
150200000000 74 88 104
150300000000 73 86 104
150400000000 73 88 89
150500000000 73 85 104
150600000000 74 90 104
150700000000 74 101 104
150800000000 75 90 104
150900000000 75 104 104
151000000000 74 104 104
151100000000 74 99 104
151200000000 75 102 104
151300000000 72 86 104
151400000000 71 86 99
151500000000 73 89 99
151600000000 73 90 99
151700000000 72 89 92
151800000000 73 89 89
151900000000 72 97 99
152000000000 73 88 99
152100000000 74 99 99
152200000000 72 90 99
152300000000 73 89 99
152400000000 73 91 92
152500000000 72 88 92
152600000000 73 83 89
152700000000 72 97 99
152800000000 73 99 99
152900000000 74 86 99
153000000000 72 85 99
153100000000 71 85 107
153200000000 72 86 104
153300000000 73 102 104
153400000000 72 89 107
153500000000 72 89 92
153600000000 72 89 104
153700000000 70 102 107
153800000000 74 102 111
153900000000 73 102 111
154000000000 73 94 107
154100000000 72 88 110
154200000000 72 90 104
154300000000 73 87 104
154400000000 73 104 104
154500000000 74 103 104
154600000000 77 103 104
154700000000 72 90 104
154800000000 75 103 109
154900000000 74 108 111
155000000000 73 92 109
155100000000 72 88 92
155200000000 72 87 93
155300000000 73 102 104
155400000000 73 99 104
155500000000 74 103 104
155600000000 74 104 104
155700000000 74 104 104
155800000000 74 99 104
155900000000 75 104 104
156000000000 71 102 111
156100000000 72 103 111
156200000000 72 90 111
156300000000 72 92 110
156400000000 71 100 107
156500000000 75 103 111
156600000000 74 103 111
156700000000 73 85 111
156800000000 72 82 110
156900000000 72 99 104
157000000000 73 87 104
157100000000 73 100 104
157200000000 74 103 104
157300000000 72 107 109
157400000000 74 88 111
157500000000 73 85 109
157600000000 72 81 92
157700000000 72 87 104
157800000000 73 88 104
157900000000 73 103 104
158000000000 74 102 104
158100000000 74 104 104
158200000000 72 89 104
158300000000 70 98 107
158400000000 74 99 107
158500000000 74 105 111
158600000000 74 101 111
158700000000 73 85 107
158800000000 72 85 110
158900000000 72 104 104
159000000000 73 103 104
