Iteration min current max
139900000 48 58 58
140000000 38 55 59
140100000 48 56 59
140200000 45 57 59
140300000 40 54 59
140400000 45 53 58
140500000 44 55 59
140600000 48 57 59
140700000 45 57 59
140800000 35 53 59
140900000 40 54 58
141000000 36 60 62
141100000 48 59 62
141200000 40 58 62
141300000 36 53 58
141400000 40 55 60
141500000 48 57 62
141600000 40 54 62
141700000 48 54 58
141800000 44 58 58
141900000 44 54 58
142000000 48 57 58
142100000 40 57 62
142200000 48 56 62
142300000 36 53 62
142400000 44 58 62
142500000 40 58 62
142600000 36 53 62
142700000 48 54 62
142800000 40 58 62
142900000 34 38 58
143000000 32 58 62
143100000 48 59 62
143200000 40 57 62
143300000 48 53 58
143400000 38 53 58
143500000 45 58 58
143600000 40 54 59
143700000 45 55 59
143800000 48 54 59
143900000 40 54 59
144000000 48 58 59
144100000 45 54 59
144200000 36 55 62
144300000 35 60 62
144400000 48 57 62
144500000 40 54 62
144600000 48 58 58
144700000 34 38 62
144800000 33 51 54
144900000 37 58 62
145000000 48 58 62
145100000 40 57 62
145200000 38 58 59
145300000 48 53 59
145400000 45 53 59
145500000 40 57 59
145600000 45 57 58
145700000 44 57 59
145800000 48 57 59
145900000 45 58 59
146000000 48 55 59
146100000 36 59 62
146200000 48 53 62
146300000 40 57 62
146400000 38 54 58
146500000 45 58 58
146600000 40 57 59
146700000 48 58 59
146800000 45 57 59
146900000 48 58 59
147000000 40 57 59
147100000 45 55 59
147200000 48 58 59
147300000 35 42 62
147400000 37 59 62
147500000 48 54 62
147600000 40 53 59
147700000 36 57 62
147800000 48 54 62
147900000 40 58 62
148000000 48 57 58
148100000 36 58 62
148200000 26 37 62
148300000 32 38 43
148400000 32 38 43
148500000 33 42 43
148600000 32 38 45
148700000 33 38 43
148800000 32 38 38
148900000 32 41 43
149000000 33 38 43
149100000 32 38 45
149200000 33 38 45
149300000 32 37 43
149400000 32 37 38
149500000 32 38 43
149600000 32 38 43
149700000 28 37 43
149800000 32 38 43
149900000 32 38 43
150000000 33 37 43
150100000 32 37 47
150200000 33 38 43
150300000 32 38 38
150400000 32 38 43
150500000 33 37 43
150600000 32 38 47
150700000 32 38 46
150800000 33 38 43
150900000 32 38 38
151000000 32 38 43
151100000 32 43 43
151200000 29 42 43
151300000 32 38 43
151400000 32 43 43
151500000 32 38 43
151600000 36 54 55
151700000 35 54 55
151800000 33 38 55
151900000 32 38 46
152000000 32 38 43
152100000 33 37 38
152200000 32 37 43
152300000 33 43 43
152400000 32 54 55
152500000 35 54 55
152600000 36 54 55
152700000 33 36 55
152800000 32 37 43
152900000 32 37 43
153000000 32 37 43
153100000 32 38 43
153200000 27 37 43
153300000 33 38 43
153400000 32 38 43
153500000 32 37 43
153600000 32 38 45
153700000 32 37 43
153800000 32 37 38
153900000 32 43 43
154000000 33 38 43
154100000 32 45 45
154200000 33 38 45
154300000 32 38 43
154400000 32 38 43
154500000 32 41 43
154600000 32 38 43
154700000 28 37 43
154800000 32 38 43
154900000 33 37 43
155000000 32 38 43
155100000 32 37 46
155200000 32 38 43
155300000 32 38 38
155400000 32 38 43
155500000 33 38 43
155600000 32 38 46
155700000 33 37 46
155800000 32 38 43
155900000 32 37 38
156000000 32 38 43
156100000 32 37 43
156200000 29 37 43
156300000 32 38 43
156400000 32 36 43
156500000 33 42 43
156600000 32 37 47
156700000 32 38 43
156800000 32 38 38
156900000 32 43 43
157000000 33 37 43
157100000 32 38 47
157200000 33 38 46
157300000 32 38 43
157400000 32 36 38
157500000 32 37 43
157600000 32 37 43
157700000 25 38 45
157800000 32 41 45
157900000 33 38 45
158000000 32 43 47
158100000 32 37 47
158200000 32 38 47
158300000 33 37 45
158400000 32 38 38
158500000 32 41 45
158600000 33 43 47
158700000 33 40 47
158800000 32 37 45
158900000 32 45 47
159000000 33 38 45
159100000 32 37 38
159200000 32 38 45
159300000 32 38 45
159400000 29 38 47
159500000 33 38 47
159600000 32 35 47
159700000 32 41 47
159800000 33 44 47
159900000 32 37 47
160000000 32 38 45
160100000 32 38 38
160200000 32 43 47
160300000 33 45 47
160400000 33 37 47
160500000 32 38 47
160600000 33 40 47
160700000 32 38 47
160800000 32 38 45
160900000 32 36 38
161000000 33 38 47
161100000 32 43 47
161200000 26 38 47
161300000 33 54 59
161400000 40 57 59
161500000 35 55 59
161600000 40 58 59
161700000 44 51 59
161800000 32 38 59
161900000 33 58 59
162000000 40 58 59
162100000 35 57 59
162200000 40 58 59
162300000 32 57 59
162400000 40 58 59
162500000 35 57 59
162600000 33 58 59
162700000 48 58 59
162800000 40 57 59
162900000 44 57 59
163000000 48 58 59
163100000 48 57 59
163200000 44 56 59
163300000 48 58 59
163400000 40 53 59
163500000 48 58 59
163600000 35 54 59
163700000 40 57 59
163800000 48 55 59
163900000 44 58 59
164000000 48 57 59
164100000 44 57 59
164200000 48 57 59
164300000 48 54 59
164400000 40 57 59
164500000 48 53 59
164600000 33 58 59
164700000 40 58 59
164800000 48 58 59
164900000 44 54 59
165000000 48 55 59
165100000 44 57 59
165200000 48 56 59
165300000 48 55 59
165400000 40 53 59
165500000 48 50 59
165600000 35 54 59
165700000 40 58 59
165800000 48 55 59
165900000 44 56 59
166000000 48 58 59
166100000 44 59 59
166200000 48 58 59
166300000 40 56 59
166400000 48 56 59
166500000 36 46 59
166600000 33 58 59
166700000 48 54 59
166800000 40 56 59
166900000 48 58 59
167000000 44 55 59
167100000 48 57 59
167200000 48 58 59
167300000 35 58 59
167400000 48 54 59
167500000 40 58 59
167600000 48 57 59
167700000 44 58 59
167800000 48 57 59
167900000 48 58 59
168000000 32 58 59
168100000 48 55 59
168200000 44 58 59
168300000 48 57 59
168400000 44 57 59
168500000 48 58 59
168600000 46 55 59
168700000 48 57 59
168800000 46 58 59
168900000 48 55 59
169000000 44 57 59
169100000 48 54 59
169200000 48 54 59
169300000 42 57 58
169400000 48 58 58
169500000 45 55 58
169600000 48 57 58
169640571 40 64 64
