Iteration min current max
139900000 45 54 59
140000000 48 57 59
140100000 44 55 59
140200000 48 58 59
140300000 45 55 59
140400000 48 57 59
140500000 36 56 59
140600000 48 54 58
140700000 40 55 60
140800000 48 59 62
140900000 48 58 62
141000000 40 57 59
141100000 44 58 58
141200000 48 58 58
141300000 44 58 58
141400000 48 57 58
141500000 40 53 62
141600000 48 54 62
141700000 36 58 62
141800000 40 55 62
141900000 44 52 62
142000000 40 56 63
142100000 36 57 63
142200000 48 58 62
142300000 40 55 62
142400000 48 55 58
142500000 38 59 59
142600000 48 57 59
142700000 45 58 59
142800000 40 57 59
142900000 48 54 59
143000000 48 55 59
143100000 45 58 59
143200000 48 50 59
143300000 44 57 59
143400000 48 57 59
143500000 45 58 59
143600000 48 56 59
143700000 35 58 58
143800000 36 54 58
143900000 37 61 62
144000000 48 50 62
144100000 40 54 58
144200000 36 58 58
144300000 48 58 58
144400000 40 58 62
144500000 48 58 62
144600000 40 58 62
144700000 48 57 58
144800000 44 57 58
144900000 48 54 58
145000000 44 58 58
145100000 48 57 58
145200000 40 59 62
145300000 48 58 62
145400000 36 58 62
145500000 40 58 62
145600000 44 57 63
145700000 40 54 63
145800000 36 59 62
145900000 48 53 62
146000000 40 52 59
146100000 33 38 58
146200000 34 58 58
146300000 38 55 59
146400000 45 58 59
146500000 40 58 59
146600000 45 57 59
146700000 44 53 59
146800000 45 57 59
146900000 48 58 59
147000000 36 57 58
147100000 40 54 60
147200000 48 57 62
147300000 48 55 62
147400000 40 54 62
147500000 48 57 58
147600000 44 55 58
147700000 44 57 58
147800000 48 57 58
147900000 40 59 62
148000000 48 59 62
148100000 36 58 62
148200000 40 57 62
148300000 44 58 62
148400000 40 59 63
148500000 36 59 63
148600000 48 58 62
148700000 40 58 62
148800000 48 55 58
148900000 38 56 59
149000000 48 57 59
149100000 45 59 59
149200000 48 54 59
149300000 40 58 59
149400000 48 58 59
149500000 45 58 59
149600000 48 57 59
149700000 44 54 59
149800000 48 57 59
149900000 45 54 59
150000000 48 57 59
150100000 35 54 58
150200000 36 58 58
150300000 48 58 58
150400000 40 57 62
150500000 48 55 62
150600000 40 53 62
150700000 48 57 58
150800000 44 57 58
150900000 48 53 58
151000000 44 55 58
151100000 48 56 58
151200000 40 55 62
151300000 48 59 62
151400000 36 57 62
151500000 40 55 62
151600000 44 58 63
151700000 40 54 63
151800000 36 60 62
151900000 44 46 62
152000000 40 58 58
152100000 32 38 58
152200000 33 58 58
152300000 48 57 58
152400000 38 57 59
152500000 48 54 59
152600000 45 53 59
152700000 40 58 59
152800000 48 58 59
152900000 45 56 59
153000000 48 56 59
153100000 40 57 59
153200000 45 57 59
153300000 36 53 58
153400000 48 58 58
153500000 36 57 59
153600000 48 58 62
153700000 48 54 62
153800000 40 58 62
153900000 48 53 58
154000000 38 58 59
154100000 48 54 59
154200000 45 54 59
154300000 48 56 59
154400000 40 55 59
154500000 48 58 59
154600000 45 57 59
154700000 48 58 59
154800000 40 58 59
154900000 48 55 59
155000000 45 56 59
155100000 48 50 59
155200000 35 57 58
155300000 48 58 58
155400000 36 54 58
155500000 40 56 58
155600000 36 58 62
155700000 48 59 62
155800000 40 57 62
155900000 48 54 58
156000000 33 38 58
156100000 33 54 58
156200000 48 57 58
156300000 38 55 59
156400000 48 57 59
156500000 45 57 59
156600000 40 56 59
156700000 48 57 59
156800000 45 56 59
156900000 48 54 59
157000000 40 54 59
157100000 45 57 59
157200000 36 51 58
157300000 37 58 62
157400000 48 55 62
157500000 36 53 62
157600000 48 57 62
157700000 48 58 62
157800000 36 53 59
157900000 40 54 58
158000000 36 58 62
158100000 48 58 62
158200000 40 53 62
158300000 48 54 58
158400000 38 54 59
158500000 48 58 59
158600000 45 55 59
158700000 48 58 59
158800000 40 54 59
158900000 48 55 59
159000000 45 58 59
159100000 48 56 59
159200000 40 54 59
159300000 48 57 59
159400000 45 55 59
159500000 48 58 59
159600000 35 54 59
159700000 40 57 58
159800000 36 59 60
159900000 48 58 62
160000000 48 53 62
160100000 36 59 62
160200000 48 54 62
160300000 36 57 62
160400000 48 53 58
160500000 36 54 60
160600000 48 58 62
160700000 48 58 62
160800000 40 58 62
160900000 34 37 58
161000000 32 58 58
161100000 36 57 58
161200000 40 54 62
161300000 36 59 62
161400000 35 57 62
161500000 36 54 59
161600000 36 55 62
161700000 48 55 62
161800000 33 57 59
161900000 36 56 58
162000000 40 57 62
162100000 36 57 62
162200000 35 57 62
162300000 36 53 59
162400000 36 56 62
162500000 44 46 62
162600000 32 38 47
162700000 32 57 58
162800000 38 46 58
162900000 39 53 59
163000000 40 57 59
163100000 45 57 59
163200000 48 58 59
163300000 44 57 59
163400000 45 55 59
163500000 36 58 59
163600000 48 58 58
163700000 40 58 62
163800000 48 58 62
163900000 40 57 62
164000000 48 54 58
164100000 44 58 58
164200000 48 56 58
164300000 44 55 58
164400000 48 58 58
164500000 40 59 62
164600000 48 52 62
164700000 36 58 62
164800000 40 55 62
164900000 44 54 63
165000000 36 54 63
165100000 48 57 62
165200000 40 56 62
165300000 48 58 58
165400000 38 57 59
165500000 48 58 59
165600000 45 55 59
165700000 48 56 59
165800000 40 56 59
165900000 48 54 59
166000000 45 57 59
166100000 48 57 59
166200000 44 56 59
166300000 48 58 59
166400000 45 56 59
166500000 48 58 59
166600000 35 57 59
166700000 40 57 58
166800000 36 53 58
166900000 48 54 58
167000000 40 59 62
167100000 48 56 62
167200000 40 55 62
167300000 48 58 58
167400000 44 53 58
167500000 48 57 58
167600000 44 57 58
167700000 40 56 60
167800000 48 54 62
167900000 36 58 62
168000000 40 58 60
168100000 44 59 62
168200000 40 54 63
168300000 36 53 63
168400000 48 59 62
168500000 40 55 62
168600000 48 58 58
168700000 33 55 58
168800000 40 58 58
168900000 38 56 59
169000000 40 56 59
169100000 45 58 59
169200000 48 57 59
169300000 44 56 59
169400000 45 53 59
169500000 36 54 59
169600000 38 54 60
169700000 37 59 62
169800000 48 57 62
169900000 40 54 62
170000000 48 54 58
170100000 38 57 59
170200000 45 58 59
170300000 48 56 59
170400000 40 56 59
170500000 48 50 59
170600000 45 55 59
170700000 48 57 59
170800000 48 58 59
170900000 44 55 59
171000000 48 58 59
171100000 45 53 59
171200000 48 56 59
171300000 36 54 58
171400000 40 44 58
171500000 41 58 62
171600000 48 58 62
171700000 40 58 62
171800000 48 54 58
171900000 44 56 58
172000000 44 58 58
172100000 48 54 58
172200000 40 58 62
172300000 48 60 62
172400000 36 57 62
172500000 40 54 62
172600000 44 53 62
172700000 40 58 63
172800000 36 55 63
172900000 48 55 62
173000000 40 58 62
173100000 48 56 58
173200000 38 58 59
173300000 48 55 59
173400000 45 57 59
173500000 48 56 59
173600000 40 57 59
173700000 48 57 59
173800000 45 58 59
173900000 48 53 59
174000000 44 58 59
174100000 48 56 59
174200000 45 57 59
174300000 48 56 59
174400000 35 58 58
174500000 36 53 58
174600000 37 58 62
174700000 48 58 62
174800000 40 54 62
174900000 48 53 58
175000000 36 57 58
175100000 40 58 60
175200000 48 53 62
175300000 48 58 62
175400000 40 51 59
175500000 44 56 58
175600000 48 58 58
175700000 44 57 58
175800000 48 58 58
175900000 40 56 62
176000000 48 56 62
176100000 36 58 62
176200000 40 59 62
176300000 44 54 62
176400000 40 55 63
176500000 36 60 63
176600000 48 55 62
176700000 40 57 62
176800000 48 54 58
176900000 32 58 62
177000000 48 58 62
177100000 40 55 62
177200000 48 56 58
177300000 38 58 59
177400000 48 58 59
177500000 45 58 59
177600000 48 54 59
177700000 40 57 59
177800000 48 56 59
177900000 48 58 59
178000000 45 57 59
178100000 48 52 59
178200000 40 58 59
178300000 45 57 59
178400000 48 53 59
178500000 36 53 59
178600000 35 57 62
178700000 48 58 62
178800000 48 57 62
178900000 40 57 59
179000000 36 53 58
179100000 33 38 62
179200000 33 54 60
179300000 37 58 62
179400000 48 59 62
179500000 40 52 62
179600000 48 58 58
179700000 38 56 59
179800000 48 57 59
179900000 45 53 59
180000000 48 59 59
180100000 40 56 59
180200000 48 58 59
180300000 45 58 59
180400000 48 58 59
180500000 44 58 59
180600000 48 58 59
180700000 45 57 59
180800000 48 58 59
180900000 36 58 62
181000000 48 57 62
181100000 40 58 62
181200000 48 57 58
181300000 38 57 59
181400000 48 58 59
181500000 45 58 59
181600000 48 55 59
181700000 40 58 59
181800000 48 55 59
181900000 45 55 59
182000000 48 55 59
182100000 48 57 59
182200000 40 56 59
182300000 45 57 59
182400000 48 58 59
182500000 36 54 59
182600000 35 54 62
182700000 37 59 62
182800000 48 58 62
182900000 40 53 59
183000000 36 52 60
183100000 48 59 62
183200000 48 58 62
183300000 40 57 59
183400000 36 53 58
183500000 33 37 62
183600000 26 37 43
183700000 32 37 43
183800000 32 37 43
183900000 32 37 43
184000000 32 40 45
184100000 33 38 43
184200000 32 38 38
184300000 32 38 43
184400000 33 38 43
184500000 32 38 45
184600000 33 38 45
184700000 32 38 43
184800000 32 38 38
184900000 32 37 43
185000000 32 38 43
185100000 28 37 43
185200000 32 38 43
185300000 33 38 43
185400000 32 34 43
185500000 32 38 47
185600000 32 38 43
185700000 32 38 38
185800000 32 43 43
185900000 33 38 43
186000000 32 43 43
186100000 33 37 47
186200000 32 37 43
186300000 32 38 43
186400000 32 37 43
186500000 32 38 43
186600000 29 38 43
186700000 33 38 43
186800000 32 38 43
186900000 32 38 43
187000000 32 54 55
187100000 36 54 55
187200000 35 54 55
187300000 33 37 55
187400000 32 42 43
187500000 32 38 42
187600000 33 38 38
187700000 32 38 43
187800000 33 38 43
187900000 32 41 55
188000000 35 54 55
188100000 36 53 55
188200000 33 41 55
188300000 32 38 46
188400000 32 38 43
188500000 32 38 43
188600000 32 38 43
188700000 33 37 43
188800000 27 37 43
188900000 32 40 43
189000000 32 38 43
189100000 32 37 45
189200000 32 38 45
189300000 32 38 43
189400000 33 37 38
189500000 32 38 43
189600000 33 37 43
189700000 32 38 45
189800000 32 42 45
189900000 32 38 43
190000000 33 36 38
190100000 32 38 43
190200000 32 42 43
190300000 28 41 43
190400000 32 37 43
190500000 32 39 43
190600000 33 42 43
190700000 32 38 46
190800000 33 37 43
190900000 32 38 38
191000000 32 41 43
191100000 33 37 43
191200000 32 38 46
191300000 33 38 46
191400000 32 38 43
191500000 32 38 38
191600000 32 43 43
191700000 32 37 43
191800000 29 42 43
191900000 32 37 43
192000000 33 38 43
192100000 32 37 43
192200000 32 38 47
192300000 32 38 43
192400000 32 37 38
192500000 33 38 38
192600000 32 38 43
192700000 33 38 43
192800000 32 43 47
192900000 32 38 46
193000000 32 38 43
193100000 32 38 43
193200000 32 38 43
193300000 33 38 43
193400000 25 39 45
193500000 32 37 45
193600000 32 39 45
193700000 33 38 47
193800000 32 45 47
193900000 32 38 47
194000000 32 37 45
194100000 33 38 38
194200000 32 37 45
194300000 33 38 47
194400000 33 38 45
194500000 32 45 45
194600000 32 37 47
194700000 32 38 45
194800000 32 38 38
194900000 33 37 45
195000000 32 44 45
195100000 29 38 47
195200000 33 38 47
195300000 32 45 47
195400000 32 45 47
195500000 33 43 47
195600000 32 35 47
195700000 32 45 45
195800000 32 36 45
195900000 33 37 38
196000000 32 45 47
196100000 33 46 47
196200000 33 42 47
196300000 32 38 47
196400000 33 38 47
196500000 32 37 45
196600000 32 37 38
196700000 32 42 47
196800000 32 38 47
196900000 33 38 47
197000000 26 56 59
197100000 48 57 59
197200000 40 54 59
197300000 44 57 59
197400000 35 53 59
197500000 48 58 59
197600000 40 56 59
197700000 44 57 59
197800000 33 38 59
197900000 32 38 46
198000000 33 57 59
198100000 40 55 59
198200000 44 57 59
198300000 35 57 59
198400000 48 53 59
198500000 40 53 59
198600000 33 38 59
198700000 32 58 59
198800000 37 45 59
198900000 35 59 59
199000000 33 46 59
199100000 33 57 59
199200000 48 56 59
199300000 48 57 59
199400000 40 56 59
199500000 48 57 59
199600000 48 58 59
199700000 44 57 59
199800000 48 56 59
199900000 48 57 59
200000000 44 58 59
200100000 48 58 59
200200000 48 58 59
200300000 40 55 59
200400000 48 57 59
200500000 35 56 59
200600000 48 56 59
200700000 48 56 59
200800000 40 58 59
200900000 48 57 59
201000000 48 58 59
201100000 44 58 59
201200000 48 58 59
201300000 48 55 59
201400000 44 57 59
201500000 48 58 59
201600000 48 58 59
201700000 40 57 59
201800000 48 58 59
201900000 48 57 59
202000000 33 57 59
202100000 48 55 59
202200000 48 56 59
202300000 40 57 59
202400000 48 56 59
202500000 48 57 59
202600000 44 56 59
202700000 48 56 59
202800000 48 58 59
202900000 44 57 59
203000000 48 58 59
203100000 48 58 59
203200000 40 54 59
203300000 48 53 59
203400000 48 55 59
203500000 35 55 59
203600000 48 58 59
203700000 48 56 59
203800000 40 56 59
203900000 48 57 59
204000000 48 57 59
204100000 44 57 59
204200000 48 57 59
204300000 48 57 59
204400000 44 58 59
204500000 48 58 59
204600000 48 55 59
204700000 40 58 59
204800000 48 57 59
204900000 48 58 59
205000000 33 58 59
205100000 48 58 59
205200000 48 56 59
205300000 40 56 59
205400000 48 58 59
205500000 48 56 59
205600000 44 58 59
205700000 48 57 59
205800000 48 58 59
205900000 35 57 59
206000000 48 55 59
206100000 48 56 59
206200000 40 55 59
206300000 48 55 59
206400000 48 56 59
206500000 44 56 59
206600000 48 56 59
206700000 48 58 59
206800000 32 56 59
206900000 48 55 59
207000000 48 55 59
207100000 44 58 59
207200000 48 52 59
207300000 48 56 59
207400000 44 56 59
207500000 48 58 59
207600000 48 54 59
207700000 46 58 59
207800000 48 58 59
207900000 48 57 59
208000000 46 57 59
208100000 48 57 59
208200000 48 58 59
208300000 44 55 59
208400000 48 57 59
208500000 48 58 59
208600000 42 57 59
208700000 48 57 58
208800000 45 58 58
208900000 48 57 58
209000000 48 54 58
209073771 40 64 64
